# generated by reference-checks/aces_ocio_encodings_reference.py, OpenColorIO 2.5.2
# ACEScct / ACEScc (S-2016-001 / S-2014-003)
# columns: kind,in_r,in_g,in_b,out_r,out_g,out_b
# acescct: linear AP1 -> ACEScct (CURVE - ACEScct-LOG_to_LINEAR, inverse)
# acescct_to_ap0: ACEScct -> ACES2065-1 (ACEScct_to_ACES2065-1)
# ap0_to_acescc: ACES2065-1 -> ACEScc (ACEScc_to_ACES2065-1, inverse)
# acescc_to_ap0: ACEScc -> ACES2065-1 (ACEScc_to_ACES2065-1)
ap0_to_acescc,0.14521527,0.08973164,0.04443474,0.4135875,0.35650972,0.29943228
ap0_to_acescc,0.403384,0.2492597,0.123432375,0.49771762,0.44063997,0.3835626
ap0_to_acescc,0.806768,0.49851933,0.24686472,0.55479544,0.49771762,0.44063997
ap0_to_acescc,1.6135364,0.99703866,0.49372938,0.6118729,0.55479544,0.49771762
ap0_to_acescc,6.4541445,3.9881568,1.974918,0.7260283,0.66895044,0.6118729
ap0_to_acescc,25.816574,15.952622,7.89967,0.8401833,0.7831058,0.7260283
ap0_to_acescc,52846.28,32654.857,16170.539,1.4679961,1.4109193,1.3538414
ap0_to_acescc,-8.0675985e-05,-4.9851165e-05,-2.4686069e-05,-0.35844782,-0.35844782,-0.35844782
ap0_to_acescc,-0.008067588,-0.004985137,-0.0024686193,-0.35844782,-0.35844782,-0.35844782
ap0_to_acescc,-0.080675885,-0.049851373,-0.02468619,-0.35844782,-0.35844782,-0.35844782
ap0_to_acescc,-0.8067588,-0.4985137,-0.2468619,-0.35844782,-0.35844782,-0.35844782
ap0_to_acescc,1.1804078e-05,7.29372e-06,3.6121373e-06,-0.32619575,-0.34075353,-0.34912536
ap0_to_acescc,44444.91,27463.47,13599.796,1.4537398,1.396662,1.3395845
ap0_to_acescc,13796.728,8525.296,4221.688,1.3574103,1.3003324,1.2432549
ap0_to_acescc,0.002899274,0.0017915242,0.0008871554,0.09130666,0.034229267,-0.022848504
ap0_to_acescc,3.0996605e-05,1.9153475e-05,9.484384e-06,-0.28240526,-0.31824082,-0.3359149
ap0_to_acescc,98.02145,60.56957,29.993803,0.95004654,0.8929688,0.8358913
ap0_to_acescc,0.012036148,0.0074374257,0.0036829845,0.20852184,0.15144485,0.09436702
ap0_to_acescc,10.590693,6.5442214,3.2406702,0.7668101,0.7097326,0.65265477
ap0_to_acescc,40580.43,25075.523,12417.287,1.446249,1.3891717,1.3320937
ap0_to_acescc,334.7942,206.87651,102.44434,1.051194,0.9941163,0.93703866
ap0_to_acescc,0.0021026751,0.0012992884,0.0006434021,0.06485316,0.0077755526,-0.04930189
ap0_to_acescc,28.117453,17.374376,8.603722,0.84721357,0.7901359,0.7330583
ap0_to_acescc,51.049095,31.544329,15.620624,0.8963244,0.83924663,0.782169
ap0_to_acescc,0.0032014102,0.0019782207,0.0009796065,0.09946968,0.04239223,-0.0146855125
ap0_to_acescc,1.5944856e-06,9.852671e-07,4.879002e-07,-0.35328037,-0.3558235,-0.35712522
ap0_to_acescc,135.2815,83.59341,41.39512,0.9765758,0.9194983,0.8624207
ap0_to_acescc,0.00392386,0.0024246378,0.0012006706,0.1162257,0.05914823,0.0020706244
ap0_to_acescc,1.3668317,0.84459466,0.41823974,0.5982091,0.5411316,0.48405373
ap0_to_acescc,0.3478905,0.21496907,0.10645181,0.48553035,0.42845285,0.37137517
ap0_to_acescc,0.008069649,0.0049863746,0.0024692293,0.17559998,0.11852143,0.061443962
ap0_to_acescc,0.00013270273,8.199988e-05,4.0606e-05,-0.16265577,-0.21973328,-0.2768109
ap0_to_acescc,0.22303447,0.13781779,0.0682468,0.44892284,0.39184505,0.3347674
ap0_to_acescc,4.490278e-06,2.7746419e-06,1.3736538e-06,-0.34465218,-0.3512614,-0.3547772
ap0_to_acescc,9751.739,6025.8105,2983.958,1.3288374,1.2717597,1.2146825
ap0_to_acescc,3.97247e-06,2.4546769e-06,1.2152084e-06,-0.3461302,-0.3520589,-0.35519233
ap0_to_acescc,19.86162,12.272927,6.077506,0.8185901,0.7615126,0.7044349
ap0_to_acescc,0.0035722035,0.0022073416,0.0010930668,0.10849406,0.051416505,-0.0056609926
ap0_to_acescc,0.4309768,0.26630983,0.13187551,0.503166,0.4460884,0.38901103
ap0_to_acescc,41520.047,25656.133,12704.802,1.4481342,1.3910565,1.3339787
ap0_to_acescc,0.13644132,0.08431,0.04174997,0.40845552,0.35137787,0.29430014
ap0_to_acescc,601.9353,371.94864,184.1875,1.0995007,1.0424229,0.9853455
ap0_to_acescc,0.00017054273,0.00010538203,5.218508e-05,-0.14199717,-0.19907497,-0.25615206
ap0_to_acescc,6.246215e-05,3.859671e-05,1.9113268e-05,-0.22470728,-0.28178498,-0.31800023
ap0_to_acescc,1.0481054e-06,6.47649e-07,3.2037582e-07,-0.35501447,-0.3567133,-0.35757694
